78,"Asteroid 2024 JG 15 approaching the Earth, NASA reports. Will it hit our planet?"
79,"NASA Alert! NASA Spots 600-Foot Asteroid Moving Near Earth; Check Speed, Distance, More"
80,"NASA ALERT! 172-foot Asteroid Approaching Earth Blazingly Fast; Check Speed, Time, Distance"
81,SIMPLIFYING IAS EXAM PREPARATION
82,ESA and Twelve Countries Sign the Zero Debris Charter
83,Twelve countries sign the Zero Debris Charter
84,RNA found to be suited for life in salty environments such as Mars
85,Toxic Perchlorate on Mars Could Make Life More Interesting
86,Microbial preference for chlorate over perchlorate under simulated shallow subsurface Mars-like conditions | Scientific Reports
87,Emergent ribozyme behaviors in oxychlorine brines indicate a unique niche for molecular evolution on Mars
88,First proof that 'plunging regions' exist around black holes in space
89,Matter Falls Into Black Hole But Where Does It Go? Scientists Use Einstein's Theory To Find Out
90,Black Hole’s Mysterious ‘Plunging Region’ Matches Einstein’s Predictions
91,Physicists Finally Confirm Einstein's Stunning Prediction About Black Holes
92,Hubble captures anaemic spiral galaxy in queen’s hair
93,Hubble Captures a Bright Spiral in the Queen’s Hair
94,NASA's Hubble Captures Bright Spiral Galaxy in Queen's Hair
95,Scientists locate origin of the sun's magnetic field
96,Scientists locate origin of the sun’s magnetic field
97,Research Shows Sun’s Magnetic Field Originates Closer to Surface
98,NASA Supercomputer Solves 400-Year-Old Solar Magnetic Puzzle
99,"Space junk fell on a Canadian farm and SpaceX wants it back, but who's liable?"
100,Large Chunk Of SpaceX Rocket Crash Lands On Canadian Farm
101,Space junk falling on Saskatchewan farmland prompts question: who’s liable?
102,Space junk is raining from the sky. Who's responsible when it hits the Earth?
103,Kudos to crows: They can count
104,Crows Rival Human Toddlers in Counting Skills
105,"Crows can count out loud, startling study reveals"
106,"Crows can count up to four, a new study finds"
107,Space photo of the week: NASA sees a 'Platypus' move on Jupiter's moon Europa
108,"Video: Other Worlds, Episode 2: Europa - Astrobiology"
109,New evidence Europa has a deep ocean under moving ice layer
110,"Juno images of Europa reveal a complex, active surface"
